
2 , 14.775411
4 , 20.325170
6 , 11.602297
8 , 11.673489
10,  9.486156
12,  9.420115
14,  6.274989
16,  9.891521
18,  8.575020
20,  8.784529
22,  8.302198
24,  8.185425
26, 12.732422
28, 12.816965
30, 12.953578
32, 12.566162
34, 12.779686
