 vector size (bytes) ,time (s)
      739501 ,  2.315998077392578E-003
      739601 ,  2.454042434692383E-003
      739701 ,  2.404928207397461E-003
      739801 ,  2.264022827148438E-003
      739901 ,  2.207994461059570E-003
      740001 ,  2.565860748291016E-003
      740101 ,  2.532005310058594E-003
      740201 ,  2.427101135253906E-003
      740301 ,  2.484083175659180E-003
      740401 ,  2.598047256469727E-003
      740501 ,  2.274990081787109E-003
      740601 ,  2.373933792114258E-003
      740701 ,  2.256870269775391E-003
      740801 ,  2.161979675292969E-003
      740901 ,  2.382993698120117E-003
      741001 ,  2.593994140625000E-003
      741101 ,  2.485036849975586E-003
      741201 ,  2.479076385498047E-003
      741301 ,  2.453804016113281E-003
      741401 ,  2.248048782348633E-003
      741501 ,  2.137899398803711E-003
      741601 ,  2.212047576904297E-003
      741701 ,  2.522945404052734E-003
      741801 ,  2.545833587646484E-003
      741901 ,  2.571105957031250E-003
      742001 ,  2.521038055419922E-003
      742101 ,  2.502918243408203E-003
      742201 ,  2.421140670776367E-003
      742301 ,  2.211093902587891E-003
      742401 ,  2.230882644653320E-003
      742501 ,  2.295017242431641E-003
      742601 ,  2.640008926391602E-003
      742701 ,  2.533912658691406E-003
      742801 ,  2.480983734130859E-003
      742901 ,  2.521991729736328E-003
      743001 ,  2.502918243408203E-003
      743101 ,  2.177953720092773E-003
      743201 ,  2.180099487304688E-003
      743301 ,  2.175807952880859E-003
      743401 ,  2.351999282836914E-003
      743501 ,  2.585887908935547E-003
      743601 ,  2.503156661987305E-003
      743701 ,  2.449989318847656E-003
      743801 ,  2.556085586547852E-003
      743901 ,  2.562999725341797E-003
      744001 ,  2.238988876342773E-003
      744101 ,  2.170801162719727E-003
      744201 ,  2.242088317871094E-003
      744301 ,  2.553939819335938E-003
      744401 ,  2.568960189819336E-003
      744501 ,  2.552986145019531E-003
      744601 ,  2.484083175659180E-003
      744701 ,  2.480983734130859E-003
      744801 ,  2.326965332031250E-003
      744901 ,  2.248048782348633E-003
      745001 ,  2.210140228271484E-003
      745101 ,  2.453088760375977E-003
      745201 ,  2.381086349487305E-003
      745301 ,  2.388954162597656E-003
      745401 ,  2.593994140625000E-003
      745501 ,  1.933813095092773E-003
      745601 ,  2.308845520019531E-003
      745701 ,  2.187967300415039E-003
      745801 ,  2.259969711303711E-003
      745901 ,  2.233028411865234E-003
      746001 ,  2.550125122070312E-003
      746101 ,  2.813816070556641E-003
      746201 ,  2.559185028076172E-003
      746301 ,  2.464056015014648E-003
      746401 ,  2.496004104614258E-003
      746501 ,  2.477884292602539E-003
      746601 ,  2.199888229370117E-003
      746701 ,  2.206087112426758E-003
      746801 ,  2.213954925537109E-003
      746901 ,  2.643108367919922E-003
      747001 ,  2.572059631347656E-003
      747101 ,  2.513885498046875E-003
      747201 ,  2.511978149414062E-003
      747301 ,  2.515077590942383E-003
      747401 ,  2.309083938598633E-003
      747501 ,  2.192020416259766E-003
      747601 ,  2.171993255615234E-003
      747701 ,  2.462148666381836E-003
      747801 ,  2.577066421508789E-003
      747901 ,  2.521038055419922E-003
      748001 ,  2.449035644531250E-003
      748101 ,  2.496004104614258E-003
      748201 ,  2.321958541870117E-003
      748301 ,  2.208948135375977E-003
      748401 ,  2.171993255615234E-003
      748501 ,  2.449989318847656E-003
      748601 ,  2.577066421508789E-003
      748701 ,  2.499818801879883E-003
      748801 ,  2.483844757080078E-003
      748901 ,  2.505064010620117E-003
      749001 ,  2.295970916748047E-003
      749101 ,  2.167224884033203E-003
      749201 ,  2.286911010742188E-003
      749301 ,  2.421855926513672E-003
      749401 ,  2.597093582153320E-003
      749501 ,  2.544879913330078E-003
      749601 ,  2.467870712280273E-003
      749701 ,  2.522945404052734E-003
      749801 ,  2.487182617187500E-003
      749901 ,  2.218008041381836E-003
      750001 ,  2.243995666503906E-003
      750101 ,  2.202987670898438E-003
      750201 ,  2.554178237915039E-003
      750301 ,  2.612829208374023E-003
      750401 ,  2.518177032470703E-003
      750501 ,  2.500057220458984E-003
      750601 ,  2.533912658691406E-003
      750701 ,  2.270936965942383E-003
      750801 ,  2.283096313476562E-003
      750901 ,  2.177953720092773E-003
      751001 ,  2.406835556030273E-003
      751101 ,  2.595186233520508E-003
      751201 ,  2.506971359252930E-003
      751301 ,  2.516031265258789E-003
      751401 ,  2.546072006225586E-003
      751501 ,  2.320051193237305E-003
      751601 ,  2.331018447875977E-003
      751701 ,  2.176046371459961E-003
      751801 ,  2.351999282836914E-003
      751901 ,  2.593994140625000E-003
      752001 ,  2.538919448852539E-003
      752101 ,  2.489089965820312E-003
      752201 ,  2.623081207275391E-003
      752301 ,  2.381086349487305E-003
      752401 ,  2.248048782348633E-003
      752501 ,  2.173900604248047E-003
      752601 ,  2.388000488281250E-003
      752701 ,  2.622127532958984E-003
      752801 ,  2.568006515502930E-003
      752901 ,  2.491950988769531E-003
      753001 ,  2.527952194213867E-003
      753101 ,  2.480983734130859E-003
      753201 ,  2.243995666503906E-003
      753301 ,  2.194881439208984E-003
      753401 ,  2.295017242431641E-003
      753501 ,  2.609968185424805E-003
      753601 ,  2.535104751586914E-003
      753701 ,  2.468109130859375E-003
      753801 ,  2.523899078369141E-003
      753901 ,  2.295970916748047E-003
      754001 ,  2.218008041381836E-003
      754101 ,  2.274036407470703E-003
      754201 ,  2.428054809570312E-003
      754301 ,  2.700090408325195E-003
      754401 ,  2.422094345092773E-003
      754501 ,  2.620935440063477E-003
      754601 ,  2.497911453247070E-003
      754701 ,  2.563953399658203E-003
      754801 ,  2.418994903564453E-003
      754901 ,  2.359151840209961E-003
      755001 ,  2.228975296020508E-003
      755101 ,  2.214908599853516E-003
      755201 ,  2.505064010620117E-003
      755301 ,  2.664089202880859E-003
      755401 ,  2.565860748291016E-003
      755501 ,  2.493858337402344E-003
      755601 ,  2.532958984375000E-003
      755701 ,  2.325057983398438E-003
      755801 ,  2.221107482910156E-003
      755901 ,  2.171993255615234E-003
      756001 ,  2.526044845581055E-003
      756101 ,  2.524137496948242E-003
      756201 ,  2.521038055419922E-003
      756301 ,  2.275943756103516E-003
      756401 ,  2.234935760498047E-003
      756501 ,  2.269983291625977E-003
      756601 ,  2.533912658691406E-003
      756701 ,  2.589941024780273E-003
      756801 ,  2.501964569091797E-003
      756901 ,  2.566099166870117E-003
      757001 ,  2.536058425903320E-003
      757101 ,  2.285957336425781E-003
      757201 ,  2.218008041381836E-003
      757301 ,  2.226829528808594E-003
      757401 ,  2.675056457519531E-003
      757501 ,  2.647876739501953E-003
      757601 ,  2.605915069580078E-003
      757701 ,  2.501010894775391E-003
      757801 ,  2.527952194213867E-003
      757901 ,  2.246856689453125E-003
      758001 ,  2.247095108032227E-003
      758101 ,  2.383947372436523E-003
      758201 ,  2.393960952758789E-003
      758301 ,  2.733945846557617E-003
      758401 ,  2.694845199584961E-003
      758501 ,  2.601146697998047E-003
      758601 ,  2.725124359130859E-003
      758701 ,  2.582073211669922E-003
      758801 ,  2.568006515502930E-003
      758901 ,  2.368927001953125E-003
      759001 ,  2.280950546264648E-003
      759101 ,  2.238988876342773E-003
      759201 ,  2.372980117797852E-003
      759301 ,  2.662897109985352E-003
      759401 ,  2.578973770141602E-003
      759501 ,  2.562999725341797E-003
      759601 ,  2.580165863037109E-003
      759701 ,  2.504825592041016E-003
      759801 ,  2.273082733154297E-003
      759901 ,  2.226114273071289E-003
      760001 ,  2.320051193237305E-003
      760101 ,  2.774000167846680E-003
      760201 ,  2.622127532958984E-003
      760301 ,  2.563953399658203E-003
      760401 ,  2.567052841186523E-003
      760501 ,  2.546072006225586E-003
      760601 ,  2.274036407470703E-003
      760701 ,  2.255916595458984E-003
      760801 ,  2.233982086181641E-003
      760901 ,  2.467155456542969E-003
      761001 ,  2.662897109985352E-003
      761101 ,  2.562999725341797E-003
      761201 ,  2.537012100219727E-003
      761301 ,  2.521991729736328E-003
      761401 ,  2.254009246826172E-003
      761501 ,  2.245187759399414E-003
      761601 ,  2.250194549560547E-003
      761701 ,  2.425909042358398E-003
      761801 ,  2.671957015991211E-003
      761901 ,  2.567052841186523E-003
      762001 ,  2.510070800781250E-003
      762101 ,  2.555847167968750E-003
      762201 ,  2.540826797485352E-003
      762301 ,  2.321958541870117E-003
      762401 ,  2.375841140747070E-003
      762501 ,  2.305984497070312E-003
      762601 ,  2.635002136230469E-003
      762701 ,  2.591848373413086E-003
      762801 ,  2.566099166870117E-003
      762901 ,  2.587080001831055E-003
      763001 ,  2.529859542846680E-003
      763101 ,  2.297163009643555E-003
      763201 ,  2.266168594360352E-003
      763301 ,  2.396106719970703E-003
      763401 ,  2.490043640136719E-003
      763501 ,  2.659082412719727E-003
      763601 ,  2.597093582153320E-003
      763701 ,  2.518892288208008E-003
      763801 ,  2.950191497802734E-003
      763901 ,  2.622842788696289E-003
      764001 ,  2.532958984375000E-003
      764101 ,  2.459049224853516E-003
      764201 ,  2.243995666503906E-003
      764301 ,  2.418041229248047E-003
      764401 ,  2.404928207397461E-003
      764501 ,  2.681970596313477E-003
      764601 ,  2.588033676147461E-003
      764701 ,  2.628087997436523E-003
      764801 ,  2.589225769042969E-003
      764901 ,  2.508878707885742E-003
      765001 ,  2.284049987792969E-003
      765101 ,  2.266883850097656E-003
      765201 ,  2.252101898193359E-003
      765301 ,  2.638101577758789E-003
      765401 ,  2.596855163574219E-003
      765501 ,  2.597093582153320E-003
      765601 ,  2.593040466308594E-003
      765701 ,  2.578973770141602E-003
      765801 ,  2.279043197631836E-003
      765901 ,  2.241134643554688E-003
      766001 ,  2.331018447875977E-003
      766101 ,  3.013849258422852E-003
      766201 ,  2.747058868408203E-003
      766301 ,  2.707004547119141E-003
      766401 ,  2.810001373291016E-003
      766501 ,  2.815008163452148E-003
      766601 ,  2.604007720947266E-003
      766701 ,  2.581834793090820E-003
      766801 ,  2.606153488159180E-003
      766901 ,  2.663850784301758E-003
      767001 ,  2.426147460937500E-003
      767101 ,  2.303123474121094E-003
      767201 ,  2.326965332031250E-003
      767301 ,  2.407073974609375E-003
      767401 ,  2.717018127441406E-003
      767501 ,  2.660989761352539E-003
      767601 ,  2.559900283813477E-003
      767701 ,  2.638101577758789E-003
      767801 ,  2.571105957031250E-003
      767901 ,  2.291917800903320E-003
      768001 ,  2.275943756103516E-003
      768101 ,  2.343893051147461E-003
      768201 ,  2.650976181030273E-003
      768301 ,  2.671003341674805E-003
      768401 ,  2.593040466308594E-003
      768501 ,  2.598047256469727E-003
      768601 ,  2.636194229125977E-003
      768701 ,  2.377986907958984E-003
      768801 ,  2.438068389892578E-003
      768901 ,  2.257108688354492E-003
      769001 ,  2.516031265258789E-003
      769101 ,  2.559900283813477E-003
      769201 ,  2.704143524169922E-003
      769301 ,  2.686977386474609E-003
      769401 ,  2.566099166870117E-003
      769501 ,  2.623081207275391E-003
      769601 ,  2.536058425903320E-003
      769701 ,  2.323865890502930E-003
      769801 ,  2.285003662109375E-003
      769901 ,  2.381086349487305E-003
      770001 ,  2.706050872802734E-003
      770101 ,  2.732038497924805E-003
      770201 ,  2.570867538452148E-003
      770301 ,  2.642869949340820E-003
      770401 ,  2.656936645507812E-003
      770501 ,  2.412080764770508E-003
      770601 ,  2.267122268676758E-003
      770701 ,  2.331972122192383E-003
      770801 ,  2.590894699096680E-003
      770901 ,  2.739906311035156E-003
      771001 ,  2.628087997436523E-003
      771101 ,  2.555131912231445E-003
      771201 ,  2.630949020385742E-003
      771301 ,  2.432107925415039E-003
      771401 ,  2.312898635864258E-003
      771501 ,  2.292156219482422E-003
      771601 ,  2.445936203002930E-003
      771701 ,  2.604961395263672E-003
      771801 ,  2.713918685913086E-003
      771901 ,  2.622842788696289E-003
      772001 ,  2.677917480468750E-003
      772101 ,  2.624988555908203E-003
      772201 ,  2.653121948242188E-003
      772301 ,  2.354860305786133E-003
      772401 ,  2.290964126586914E-003
      772501 ,  2.280950546264648E-003
      772601 ,  2.499103546142578E-003
      772701 ,  2.772092819213867E-003
      772801 ,  2.705097198486328E-003
      772901 ,  2.618074417114258E-003
      773001 ,  2.600908279418945E-003
      773101 ,  2.692937850952148E-003
      773201 ,  2.744913101196289E-003
      773301 ,  2.521991729736328E-003
      773401 ,  2.336978912353516E-003
      773501 ,  2.429008483886719E-003
      773601 ,  2.506971359252930E-003
      773701 ,  2.491235733032227E-003
      773801 ,  2.892017364501953E-003
      773901 ,  2.714157104492188E-003
      774001 ,  2.782821655273438E-003
      774101 ,  2.612113952636719E-003
      774201 ,  2.624034881591797E-003
      774301 ,  2.608776092529297E-003
      774401 ,  2.325057983398438E-003
      774501 ,  2.298831939697266E-003
      774601 ,  2.362966537475586E-003
      774701 ,  2.592086791992188E-003
      774801 ,  2.738952636718750E-003
      774901 ,  2.659082412719727E-003
      775001 ,  2.604007720947266E-003
      775101 ,  2.629995346069336E-003
      775201 ,  2.471923828125000E-003
      775301 ,  2.335071563720703E-003
      775401 ,  2.280950546264648E-003
      775501 ,  2.460002899169922E-003
      775601 ,  2.727985382080078E-003
      775701 ,  2.656936645507812E-003
      775801 ,  2.554178237915039E-003
      775901 ,  2.709865570068359E-003
      776001 ,  2.583980560302734E-003
      776101 ,  2.454996109008789E-003
      776201 ,  2.317905426025391E-003
      776301 ,  2.372026443481445E-003
      776401 ,  2.720832824707031E-003
      776501 ,  2.743959426879883E-003
      776601 ,  2.709150314331055E-003
      776701 ,  2.604007720947266E-003
      776801 ,  2.660036087036133E-003
      776901 ,  2.617120742797852E-003
      777001 ,  2.346992492675781E-003
      777101 ,  2.274990081787109E-003
      777201 ,  2.494096755981445E-003
      777301 ,  2.692937850952148E-003
      777401 ,  2.779960632324219E-003
      777501 ,  2.641916275024414E-003
      777601 ,  2.627134323120117E-003
      777701 ,  2.632856369018555E-003
      777801 ,  2.408981323242188E-003
      777901 ,  2.324819564819336E-003
      778001 ,  2.313852310180664E-003
      778101 ,  2.546072006225586E-003
      778201 ,  2.760887145996094E-003
      778301 ,  2.666950225830078E-003
      778401 ,  2.549171447753906E-003
      778501 ,  2.669095993041992E-003
      778601 ,  2.483844757080078E-003
      778701 ,  2.432107925415039E-003
      778801 ,  2.333879470825195E-003
      778901 ,  2.360105514526367E-003
      779001 ,  2.810001373291016E-003
      779101 ,  2.755165100097656E-003
      779201 ,  2.727985382080078E-003
      779301 ,  2.596139907836914E-003
      779401 ,  2.655029296875000E-003
      779501 ,  2.556085586547852E-003
      779601 ,  2.382993698120117E-003
      779701 ,  2.302169799804688E-003
      779801 ,  2.584934234619141E-003
      779901 ,  2.743959426879883E-003
      780001 ,  2.793073654174805E-003
      780101 ,  2.623796463012695E-003
      780201 ,  2.678871154785156E-003
      780301 ,  2.639055252075195E-003
      780401 ,  2.402067184448242E-003
      780501 ,  2.427816390991211E-003
      780601 ,  2.327919006347656E-003
      780701 ,  2.537965774536133E-003
      780801 ,  2.671003341674805E-003
      780901 ,  2.729892730712891E-003
      781001 ,  2.629041671752930E-003
      781101 ,  2.748966217041016E-003
      781201 ,  2.736091613769531E-003
      781301 ,  2.608060836791992E-003
      781401 ,  2.379179000854492E-003
      781501 ,  2.376079559326172E-003
      781601 ,  2.475023269653320E-003
      781701 ,  2.727985382080078E-003
      781801 ,  2.813100814819336E-003
      781901 ,  2.671957015991211E-003
      782001 ,  2.660036087036133E-003
      782101 ,  2.714157104492188E-003
      782201 ,  2.724885940551758E-003
      782301 ,  2.348899841308594E-003
      782401 ,  2.415895462036133E-003
      782501 ,  2.344846725463867E-003
      782601 ,  2.656936645507812E-003
      782701 ,  2.793073654174805E-003
      782801 ,  2.772092819213867E-003
      782901 ,  2.637147903442383E-003
      783001 ,  2.668857574462891E-003
      783101 ,  2.774953842163086E-003
      783201 ,  2.508878707885742E-003
      783301 ,  2.526044845581055E-003
      783401 ,  2.327919006347656E-003
      783501 ,  2.357006072998047E-003
      783601 ,  2.743005752563477E-003
      783701 ,  2.713918685913086E-003
      783801 ,  2.661943435668945E-003
      783901 ,  2.689123153686523E-003
      784001 ,  2.681016921997070E-003
      784101 ,  2.411127090454102E-003
      784201 ,  2.370119094848633E-003
      784301 ,  2.399921417236328E-003
      784401 ,  2.416133880615234E-003
      784501 ,  2.766132354736328E-003
      784601 ,  2.809047698974609E-003
      784701 ,  2.681970596313477E-003
      784801 ,  2.668857574462891E-003
      784901 ,  2.659797668457031E-003
      785001 ,  2.426862716674805E-003
      785101 ,  2.375125885009766E-003
      785201 ,  2.332210540771484E-003
      785301 ,  2.542972564697266E-003
      785401 ,  2.785921096801758E-003
      785501 ,  2.690076828002930E-003
      785601 ,  2.721071243286133E-003
      785701 ,  2.707958221435547E-003
      785801 ,  2.643108367919922E-003
      785901 ,  2.426862716674805E-003
      786001 ,  2.361059188842773E-003
      786101 ,  2.366065979003906E-003
      786201 ,  2.673864364624023E-003
      786301 ,  2.779006958007812E-003
      786401 ,  2.765893936157227E-003
      786501 ,  2.722024917602539E-003
      786601 ,  2.707004547119141E-003
      786701 ,  2.810955047607422E-003
      786801 ,  2.740144729614258E-003
      786901 ,  2.447128295898438E-003
      787001 ,  2.488136291503906E-003
      787101 ,  2.344131469726562E-003
      787201 ,  2.377986907958984E-003
      787301 ,  2.626895904541016E-003
      787401 ,  2.753973007202148E-003
      787501 ,  2.901077270507812E-003
      787601 ,  2.918004989624023E-003
      787701 ,  2.804994583129883E-003
      787801 ,  2.826213836669922E-003
      787901 ,  2.912998199462891E-003
      788001 ,  2.791881561279297E-003
      788101 ,  2.843856811523438E-003
      788201 ,  2.669811248779297E-003
      788301 ,  2.701997756958008E-003
      788401 ,  2.672910690307617E-003
      788501 ,  2.393007278442383E-003
      788601 ,  2.362966537475586E-003
      788701 ,  2.427101135253906E-003
      788801 ,  2.609968185424805E-003
      788901 ,  2.941846847534180E-003
      789001 ,  2.756118774414062E-003
      789101 ,  2.695083618164062E-003
      789201 ,  2.796173095703125E-003
      789301 ,  2.686977386474609E-003
      789401 ,  2.671003341674805E-003
      789501 ,  2.395153045654297E-003
      789601 ,  2.826929092407227E-003
      789701 ,  2.393960952758789E-003
      789801 ,  2.363920211791992E-003
      789901 ,  2.587080001831055E-003
      790001 ,  2.795934677124023E-003
      790101 ,  2.713918685913086E-003
      790201 ,  2.681016921997070E-003
      790301 ,  2.696990966796875E-003
      790401 ,  2.524852752685547E-003
      790501 ,  2.388000488281250E-003
      790601 ,  2.426147460937500E-003
      790701 ,  2.410173416137695E-003
      790801 ,  2.675056457519531E-003
      790901 ,  2.931118011474609E-003
      791001 ,  2.732038497924805E-003
      791101 ,  2.666950225830078E-003
      791201 ,  2.696990966796875E-003
      791301 ,  2.693176269531250E-003
      791401 ,  2.384901046752930E-003
      791501 ,  2.383947372436523E-003
      791601 ,  2.433061599731445E-003
      791701 ,  2.692937850952148E-003
      791801 ,  2.739906311035156E-003
      791901 ,  2.829074859619141E-003
      792001 ,  2.716064453125000E-003
      792101 ,  2.655982971191406E-003
      792201 ,  2.721071243286133E-003
      792301 ,  2.583026885986328E-003
      792401 ,  2.389907836914062E-003
      792501 ,  2.532005310058594E-003
      792601 ,  2.387046813964844E-003
      792701 ,  2.710103988647461E-003
      792801 ,  2.781152725219727E-003
      792901 ,  2.695083618164062E-003
      793001 ,  2.702951431274414E-003
      793101 ,  2.710819244384766E-003
      793201 ,  2.565860748291016E-003
      793301 ,  2.439022064208984E-003
      793401 ,  2.418994903564453E-003
      793501 ,  2.404928207397461E-003
      793601 ,  2.732992172241211E-003
      793701 ,  2.813816070556641E-003
      793801 ,  2.686977386474609E-003
      793901 ,  2.722024917602539E-003
      794001 ,  2.722978591918945E-003
      794101 ,  2.530097961425781E-003
      794201 ,  2.439975738525391E-003
      794301 ,  2.382040023803711E-003
      794401 ,  2.660989761352539E-003
      794501 ,  2.731084823608398E-003
      794601 ,  2.790927886962891E-003
      794701 ,  2.745866775512695E-003
      794801 ,  2.705097198486328E-003
      794901 ,  2.660989761352539E-003
      795001 ,  2.382993698120117E-003
      795101 ,  2.385854721069336E-003
      795201 ,  2.583980560302734E-003
      795301 ,  2.433061599731445E-003
      795401 ,  2.770900726318359E-003
      795501 ,  2.781152725219727E-003
      795601 ,  2.694845199584961E-003
      795701 ,  2.743959426879883E-003
      795801 ,  2.704143524169922E-003
      795901 ,  2.458095550537109E-003
      796001 ,  2.440929412841797E-003
      796101 ,  2.357006072998047E-003
      796201 ,  2.591133117675781E-003
      796301 ,  2.887964248657227E-003
      796401 ,  2.776145935058594E-003
      796501 ,  2.706050872802734E-003
      796601 ,  2.729892730712891E-003
      796701 ,  2.717018127441406E-003
      796801 ,  2.553939819335938E-003
      796901 ,  2.422094345092773E-003
      797001 ,  2.403020858764648E-003
      797101 ,  2.429008483886719E-003
      797201 ,  3.019094467163086E-003
      797301 ,  2.765893936157227E-003
      797401 ,  2.802133560180664E-003
      797501 ,  2.874851226806641E-003
      797601 ,  2.701044082641602E-003
      797701 ,  2.783060073852539E-003
      797801 ,  2.726078033447266E-003
      797901 ,  2.485990524291992E-003
      798001 ,  2.567052841186523E-003
      798101 ,  2.382040023803711E-003
      798201 ,  2.418994903564453E-003
      798301 ,  2.703189849853516E-003
      798401 ,  2.924203872680664E-003
      798501 ,  2.805948257446289E-003
      798601 ,  2.718925476074219E-003
      798701 ,  2.759933471679688E-003
      798801 ,  2.723932266235352E-003
      798901 ,  2.559900283813477E-003
      799001 ,  2.604007720947266E-003
      799101 ,  2.465009689331055E-003
      799201 ,  2.532958984375000E-003
      799301 ,  2.429008483886719E-003
      799401 ,  2.800941467285156E-003
      799501 ,  2.799034118652344E-003
      799601 ,  2.716064453125000E-003
      799701 ,  2.764940261840820E-003
      799801 ,  2.830028533935547E-003
      799901 ,  2.548217773437500E-003
      800001 ,  2.516984939575195E-003
      800101 ,  2.398967742919922E-003
      800201 ,  2.517938613891602E-003
      800301 ,  2.798080444335938E-003
      800401 ,  2.805948257446289E-003
      800501 ,  2.726078033447266E-003
      800601 ,  2.777814865112305E-003
      800701 ,  2.743959426879883E-003
      800801 ,  2.596855163574219E-003
      800901 ,  2.489089965820312E-003
      801001 ,  2.390861511230469E-003
      801101 ,  2.474069595336914E-003
      801201 ,  2.843856811523438E-003
      801301 ,  2.836942672729492E-003
      801401 ,  2.747058868408203E-003
      801501 ,  2.704143524169922E-003
      801601 ,  2.774000167846680E-003
      801701 ,  2.814054489135742E-003
      801801 ,  2.431869506835938E-003
      801901 ,  2.421855926513672E-003
      802001 ,  2.417087554931641E-003
      802101 ,  2.708911895751953E-003
      802201 ,  2.866983413696289E-003
      802301 ,  2.786159515380859E-003
      802401 ,  2.705097198486328E-003
      802501 ,  2.795934677124023E-003
      802601 ,  2.740859985351562E-003
      802701 ,  2.708911895751953E-003
      802801 ,  2.461910247802734E-003
      802901 ,  2.459049224853516E-003
      803001 ,  2.469062805175781E-003
      803101 ,  2.843856811523438E-003
      803201 ,  2.789974212646484E-003
      803301 ,  2.753973007202148E-003
      803401 ,  2.856969833374023E-003
      803501 ,  2.762079238891602E-003
      803601 ,  2.529859542846680E-003
      803701 ,  2.458095550537109E-003
      803801 ,  2.436161041259766E-003
      803901 ,  2.475023269653320E-003
      804001 ,  2.596139907836914E-003
      804101 ,  2.902984619140625E-003
      804201 ,  2.938985824584961E-003
      804301 ,  2.905845642089844E-003
      804401 ,  2.743005752563477E-003
      804501 ,  2.775907516479492E-003
      804601 ,  2.788066864013672E-003
      804701 ,  2.813816070556641E-003
      804801 ,  2.466917037963867E-003
      804901 ,  2.432107925415039E-003
      805001 ,  2.422094345092773E-003
      805101 ,  2.635955810546875E-003
      805201 ,  2.867937088012695E-003
      805301 ,  2.801179885864258E-003
      805401 ,  2.743959426879883E-003
      805501 ,  2.789974212646484E-003
      805601 ,  2.789020538330078E-003
      805701 ,  2.564907073974609E-003
      805801 ,  2.449989318847656E-003
      805901 ,  2.419948577880859E-003
      806001 ,  2.542972564697266E-003
      806101 ,  2.858161926269531E-003
      806201 ,  2.922058105468750E-003
      806301 ,  2.751111984252930E-003
      806401 ,  2.746105194091797E-003
      806501 ,  2.858877182006836E-003
      806601 ,  2.695083618164062E-003
      806701 ,  2.442121505737305E-003
      806801 ,  2.411842346191406E-003
      806901 ,  2.434015274047852E-003
      807001 ,  2.770185470581055E-003
      807101 ,  3.004789352416992E-003
      807201 ,  2.813100814819336E-003
      807301 ,  2.746820449829102E-003
      807401 ,  2.802133560180664E-003
      807501 ,  2.780914306640625E-003
      807601 ,  2.617835998535156E-003
      807701 ,  2.468824386596680E-003
      807801 ,  2.432823181152344E-003
      807901 ,  2.601861953735352E-003
      808001 ,  2.974987030029297E-003
      808101 ,  2.856969833374023E-003
      808201 ,  2.763032913208008E-003
      808301 ,  2.815008163452148E-003
      808401 ,  2.797842025756836E-003
      808501 ,  2.540826797485352E-003
      808601 ,  2.453088760375977E-003
      808701 ,  2.455949783325195E-003
      808801 ,  2.594947814941406E-003
      808901 ,  2.891778945922852E-003
      809001 ,  2.843856811523438E-003
      809101 ,  2.881050109863281E-003
      809201 ,  2.725839614868164E-003
      809301 ,  2.762079238891602E-003
      809401 ,  2.673864364624023E-003
      809501 ,  2.493858337402344E-003
      809601 ,  2.465009689331055E-003
      809701 ,  2.520084381103516E-003
      809801 ,  2.542972564697266E-003
      809901 ,  2.879142761230469E-003
      810001 ,  2.850055694580078E-003
      810101 ,  2.789974212646484E-003
      810201 ,  2.800941467285156E-003
      810301 ,  2.846956253051758E-003
      810401 ,  2.587795257568359E-003
      810501 ,  2.513885498046875E-003
      810601 ,  2.425193786621094E-003
      810701 ,  2.542972564697266E-003
      810801 ,  2.933979034423828E-003
      810901 ,  2.883911132812500E-003
      811001 ,  2.793073654174805E-003
      811101 ,  2.816915512084961E-003
      811201 ,  2.794981002807617E-003
      811301 ,  2.845048904418945E-003
      811401 ,  2.444028854370117E-003
      811501 ,  2.456188201904297E-003
      811601 ,  2.455949783325195E-003
      811701 ,  2.782821655273438E-003
      811801 ,  2.955198287963867E-003
      811901 ,  2.840042114257812E-003
      812001 ,  2.871036529541016E-003
      812101 ,  2.810001373291016E-003
      812201 ,  2.805948257446289E-003
      812301 ,  2.506971359252930E-003
      812401 ,  2.517938613891602E-003
      812501 ,  2.569913864135742E-003
      812601 ,  2.537965774536133E-003
      812701 ,  2.592802047729492E-003
      812801 ,  2.941131591796875E-003
      812901 ,  2.903938293457031E-003
      813001 ,  2.773046493530273E-003
      813101 ,  2.798080444335938E-003
      813201 ,  2.871990203857422E-003
      813301 ,  2.614974975585938E-003
      813401 ,  2.512931823730469E-003
      813501 ,  2.442121505737305E-003
      813601 ,  2.568960189819336E-003
      813701 ,  2.892971038818359E-003
      813801 ,  2.903938293457031E-003
      813901 ,  2.831935882568359E-003
      814001 ,  2.737045288085938E-003
      814101 ,  2.826929092407227E-003
      814201 ,  2.791881561279297E-003
      814301 ,  2.485036849975586E-003
      814401 ,  2.504110336303711E-003
      814501 ,  2.444028854370117E-003
      814601 ,  2.634048461914062E-003
      814701 ,  2.934932708740234E-003
      814801 ,  2.877950668334961E-003
      814901 ,  2.796888351440430E-003
      815001 ,  2.810955047607422E-003
      815101 ,  2.790927886962891E-003
      815201 ,  2.582788467407227E-003
      815301 ,  2.474069595336914E-003
      815401 ,  2.450942993164062E-003
      815501 ,  2.558946609497070E-003
      815601 ,  2.935886383056641E-003
      815701 ,  2.917051315307617E-003
      815801 ,  2.852916717529297E-003
      815901 ,  2.779006958007812E-003
      816001 ,  2.851963043212891E-003
      816101 ,  2.756118774414062E-003
      816201 ,  2.534866333007812E-003
      816301 ,  2.475023269653320E-003
      816401 ,  2.511978149414062E-003
      816501 ,  2.676010131835938E-003
      816601 ,  2.909898757934570E-003
      816701 ,  2.881050109863281E-003
      816801 ,  2.797126770019531E-003
      816901 ,  2.887010574340820E-003
      817001 ,  2.816200256347656E-003
